address,predicted_block,predicted_street,predicted_building,predicted_floor_num,predicted_unit_num,predicted_country,predicted_postal_code,block,street,building,floor_num,unit_num,country,postal_code,accuracy,latitude,longitude
153 GANGSA ROAD #12-15 SINGAPORE 670153,153,GANGSA ROAD,,12,15,SINGAPORE,670153,153,GANGSA ROAD,,12,15,SINGAPORE,670153,1.0,1.3749706,103.7655509
270B PUNGGOL FIELD #18-13 PUNGGOL SAPPHIRE SINGAPORE 822270,270B,PUNGGOL FIELD,PUNGGOL SAPPHIRE,18,13,SINGAPORE,822270,270B,PUNGGOL FIELD,PUNGGOL SAPPHIRE,18,13,SINGAPORE,822270,1.0,1.4041611,103.8993276
636A #23-20 EDGEDALE GREEN PUNGGOL DRIVE SINGAPORE 821636,636A,PUNGGOL DRIVE,EDGEDALE GREEN,23,20,SINGAPORE,821636,636A,PUNGGOL DRIVE,EDGEDALE GREEN,23,20,SINGAPORE,821636,1.0,1.4003006,103.9139637
813 #18-85 JURONG WEST STREET 81 SINGAPORE 640813,813,JURONG WEST STREET 81,,18,85,SINGAPORE,640813,813,JURONG WEST STREET 81,,18,85,SINGAPORE,640813,1.0,1.3459202,103.6960467
109 PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU 109 (CC) #22-41 ANG MO KIO AVENUE 4 SINGAPORE 560109,109,ANG MO KIO AVENUE 4,PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU 109 (CC),22,41,SINGAPORE,560109,109,ANG MO KIO AVENUE 4,PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU 109 (CC),22,41,SINGAPORE,560109,1.0,12.86899725,77.53824875
475 TECK GHEE HORIZON ANG MO KIO AVENUE 10 #18-63 SINGAPORE 560475,475,ANG MO KIO AVENUE 10,TECK GHEE HORIZON,18,63,SINGAPORE,560475,475,ANG MO KIO AVENUE 10,TECK GHEE HORIZON,18,63,SINGAPORE,560475,1.0,1.3626359,103.8565194
517E #10-46 JURONG WEST STREET 52 SINGAPORE 645517,517E,JURONG WEST STREET 52,,10,46,SINGAPORE,645517,517E,JURONG WEST STREET 52,,10,46,SINGAPORE,645517,1.0,1.3445792,103.7190293
112 #09-05 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,112,MCNAIR ROAD,MCNAIR SPRING,09,05,SINGAPORE,320112,112,MCNAIR ROAD,MCNAIR SPRING,09,05,SINGAPORE,320112,1.0,1.3210424,103.859038
43 BEDOK SOUTH PARKVIEW BEDOK SOUTH ROAD #28-33 SINGAPORE 460043,43,BEDOK SOUTH ROAD,BEDOK SOUTH PARKVIEW,28,33,SINGAPORE,460043,43,BEDOK SOUTH ROAD,BEDOK SOUTH PARKVIEW,28,33,SINGAPORE,460043,1.0,1.3215387,103.9416449
328 HOUGANG AVENUE 5 #20-58 SINGAPORE 530328,328,HOUGANG AVENUE 5,,20,58,SINGAPORE,530328,328,HOUGANG AVENUE 5,,20,58,SINGAPORE,530328,1.0,1.368626,103.8969372
739 CARPE DIEM KIDSWORLD PTE. LTD. JURONG WEST STREET 73 #10-32 SINGAPORE 640739,739,JURONG WEST STREET 73,CARPE DIEM KIDSWORLD PTE. LTD.,10,32,SINGAPORE,640739,739,JURONG WEST STREET 73,CARPE DIEM KIDSWORLD PTE. LTD.,10,32,SINGAPORE,640739,1.0,1.34622,103.7000253
425 CANBERRA ROAD #21-50 SINGAPORE 750425,425,CANBERRA ROAD,,21,50,SINGAPORE,750425,425,CANBERRA ROAD,,21,50,SINGAPORE,750425,1.0,49.764094650000004,15.153075725258848
217 LORONG 8 TOA PAYOH #20-84 SINGAPORE 310217,217,,,20,84,SINGAPORE,310217,217,LORONGONG 8 TOA PAYOH,,20,84,SINGAPORE,310217,0.8571428571428571,1.3426724,103.8547075
707 CLEMENTI WEST STREET 2 #09-75 SINGAPORE 120707,707,CLEMENTI WEST STREET 2,,09,75,SINGAPORE,120707,707,CLEMENTI WEST STREET 2,,09,75,SINGAPORE,120707,1.0,11.5994337,104.8955952
57 DBS MARINE TERRACE MARINE TERRACE #04-31 SINGAPORE 440057,57,MARINE TERRACE,DBS MARINE TERRACE,04,31,SINGAPORE,440057,57,MARINE TERRACE,DBS MARINE TERRACE,04,31,SINGAPORE,440057,1.0,1.3062798,103.9152737
357 #01-37 HOUGANG AVENUE 7 SINGAPORE 530357,357,HOUGANG AVENUE 7,,01,37,SINGAPORE,530357,357,HOUGANG AVENUE 7,,01,37,SINGAPORE,530357,1.0,1.3728884,103.89962
BLOCK 93 GEYLANG BAHRU #19-86 SINGAPORE 330093,93,GEYLANG BAHRU,,19,86,SINGAPORE,330093,93,GEYLANG BAHRU,,19,86,SINGAPORE,330093,1.0,1.3221798,103.8716004
673B #03-82 EDGEFIELD PLACEAINS SINGAPORE 822673,673B,EDGEFIELD PLACEAINS,,03,82,SINGAPORE,822673,673B,EDGEFIELD PLACEAINS,,03,82,SINGAPORE,822673,1.0,1.4069851,103.9111165
231 GOMBAK GARDENS BUKIT BATOK EAST AVENUE 5 #18-95 SINGAPORE 650231,231,BUKIT BATOK EAST AVENUE 5,GOMBAK GARDENS,18,95,SINGAPORE,650231,231,BUKIT BATOK EAST AVENUE 5,GOMBAK GARDENS,18,95,SINGAPORE,650231,1.0,1.3492268,103.7542673
638 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE #14-03 SINGAPORE 410638,638,BEDOK RESERVOIR ROAD,EUNOS TENAGA VILLE,14,03,SINGAPORE,410638,638,BEDOK RESERVOIR ROAD,EUNOS TENAGA VILLE,14,03,SINGAPORE,410638,1.0,1.3314815,103.9043271
4 #15-87 HOLLAND CLOSE PCF SPARKLETOTS PRESCHOOL @ BUONA VISTA 4 (DS) SINGAPORE 271004,4,HOLLAND CLOSE,PCF SPARKLETOTS PRESCHOOL @ BUONA VISTA 4 (DS),15,87,SINGAPORE,271004,4,HOLLAND CLOSE,PCF SPARKLETOTS PRESCHOOL @ BUONA VISTA 4 (DS),15,87,SINGAPORE,271004,1.0,1.3081423,103.7960137
106 EUNOS VISTA #17-08 BEDOK RESERVOIR ROAD SINGAPORE 470106,106,BEDOK RESERVOIR ROAD,EUNOS VISTA,17,08,SINGAPORE,470106,106,BEDOK RESERVOIR ROAD,EUNOS VISTA,17,08,SINGAPORE,470106,1.0,1.3295301,103.9093568
237 COMPASSVALE WALK COMPASSVALE PLAINS #28-16 SINGAPORE 540237,237,COMPASSVALE WALK,COMPASSVALE PLAINS,28,16,SINGAPORE,540237,237,COMPASSVALE WALK,COMPASSVALE PLAINS,28,16,SINGAPORE,540237,1.0,1.3898835,103.8986011
542 MORAL CHILD DEVELOPMENT CENTRE (CHEE HOON KOG) #13-01 BEDOK NORTH STREET 3 SINGAPORE 460542,542,BEDOK NORTH STREET 3,MORAL CHILD DEVELOPMENT CENTRE (CHEE HOON KOG),13,01,SINGAPORE,460542,542,BEDOK NORTH STREET 3,MORAL CHILD DEVELOPMENT CENTRE (CHEE HOON KOG),13,01,SINGAPORE,460542,1.0,1.3305993,103.9226309
553 ANG MO KIO AVENUE 10 #12-36 CHENG SAN PLACE SINGAPORE 560553,553,ANG MO KIO AVENUE 10,CHENG SAN PLACE,12,36,SINGAPORE,560553,553,ANG MO KIO AVENUE 10,CHENG SAN PLACE,12,36,SINGAPORE,560553,1.0,1.3726062,103.8572361
BLOCK 909 TAMPINES AVENUE 4 TAMPINES PALMSVILLE #01-13 SINGAPORE 520909,909,TAMPINES AVENUE 4,TAMPINES PALMSVILLE,01,13,SINGAPORE,520909,909,TAMPINES AVENUE 4,TAMPINES PALMSVILLE,01,13,SINGAPORE,520909,1.0,1.3501824,103.9394141
402 BEDOK NORTH AVENUE 3 #03-59 RAINBOW VILLE SINGAPORE 460402,402,BEDOK NORTH AVENUE 3,RAINBOW VILLE,03,59,SINGAPORE,460402,402,BEDOK NORTH AVENUE 3,RAINBOW VILLE,03,59,SINGAPORE,460402,1.0,1.3305346,103.9337192
447 JURONG WEST STREET 42 #09-19 SINGAPORE 640447,447,JURONG WEST STREET 42,,09,19,SINGAPORE,640447,447,JURONG WEST STREET 42,,09,19,SINGAPORE,640447,1.0,1.3523987,103.7201882
110 BISHAN STREET 12 #24-43 BISHAN VIEW SINGAPORE 570110,110,BISHAN STREET 12,BISHAN VIEW,24,43,SINGAPORE,570110,110,BISHAN STREET 12,BISHAN VIEW,24,43,SINGAPORE,570110,1.0,1.3473018,103.8475171
417 TAMPINES STREET 41 #20-40 SUN PLAZA VIEW SINGAPORE 520417,417,TAMPINES STREET 41,SUN PLAZA VIEW,20,40,SINGAPORE,520417,417,TAMPINES STREET 41,SUN PLAZA VIEW,20,40,SINGAPORE,520417,1.0,1.3587795,103.9472845
124 MCNAIR ROAD MCNAIR SPRING #18-92 SINGAPORE 320124,124,MCNAIR ROAD,MCNAIR SPRING,18,92,SINGAPORE,320124,124,MCNAIR ROAD,MCNAIR SPRING,18,92,SINGAPORE,320124,1.0,1.3182787,103.8561622
853 #11-68 TAMPINES VILLE TAMPINES STREET 83 SINGAPORE 520853,853,TAMPINES STREET 83,TAMPINES VILLE,11,68,SINGAPORE,520853,853,TAMPINES STREET 83,TAMPINES VILLE,11,68,SINGAPORE,520853,1.0,49.22493775,21.869040701056598
26 TECK WHYE LANE TECK WHYE HEIGHTS II #14-19 SINGAPORE 680026,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,14,19,SINGAPORE,680026,26,TECK WHYE LANE,TECK WHYE HEIGHTS II,14,19,SINGAPORE,680026,1.0,10.488501791304348,76.22540972608697
503 #04-14 HILLGROVE GARDENS BUKIT BATOK STREET 52 SINGAPORE 650503,503,BUKIT BATOK STREET 52,HILLGROVE GARDENS,04,14,SINGAPORE,650503,503,BUKIT BATOK STREET 52,HILLGROVE GARDENS,04,14,SINGAPORE,650503,1.0,55.3524431375,85.874835559375
407 RAINBOW VILLE #22-31 BEDOK NORTH AVENUE 3 SINGAPORE 460407,407,BEDOK NORTH AVENUE 3,RAINBOW VILLE,22,31,SINGAPORE,460407,407,BEDOK NORTH AVENUE 3,RAINBOW VILLE,22,31,SINGAPORE,460407,1.0,1.3284453,103.9337165
230 #25-34 BOUNDARY VILLE SERANGOON AVENUE 4 SINGAPORE 550230,230,SERANGOON AVENUE 4,BOUNDARY VILLE,25,34,SINGAPORE,550230,230,SERANGOON AVENUE 4,BOUNDARY VILLE,25,34,SINGAPORE,550230,1.0,-20.3406056,-40.4280615
101 EUNOS VISTA BEDOK RESERVOIR ROAD #24-81 SINGAPORE 470101,101,BEDOK RESERVOIR ROAD,EUNOS VISTA,24,81,SINGAPORE,470101,101,BEDOK RESERVOIR ROAD,EUNOS VISTA,24,81,SINGAPORE,470101,1.0,1.3285193,103.9099538
780E #08-49 WOODLANDS DEW WOODLANDS CRESCENT SINGAPORE 735780,780E,WOODLANDS CRESCENT,WOODLANDS DEW,08,49,SINGAPORE,735780,780E,WOODLANDS CRESCENT,WOODLANDS DEW,08,49,SINGAPORE,735780,1.0,40.6405853,69.9929813
103 HWI YOH COURT SERANGOON NORTH AVENUE 1 #20-35 SINGAPORE 550103,103,SERANGOON NORTH AVENUE 1,HWI YOH COURT,20,35,SINGAPORE,550103,103,SERANGOON NORTH AVENUE 1,HWI YOH COURT,20,35,SINGAPORE,550103,1.0,1.3706697,103.8702974
157 MEI LING STREET MEILING HEIGHTS #01-94 SINGAPORE 140157,157,MEI LING STREET,MEILING HEIGHTS,01,94,SINGAPORE,140157,157,MEI LING STREET,MEILING HEIGHTS,01,94,SINGAPORE,140157,1.0,55.444749679999994,38.35965627
211 SERANGOON AVENUE 4 PET CLINIC #04-30 SINGAPORE 550211,211,SERANGOON AVENUE 4,PET CLINIC,04,30,SINGAPORE,550211,211,SERANGOON AVENUE 4,PET CLINIC,04,30,SINGAPORE,550211,1.0,45.807825228571424,24.16726772857143
110 HAPPY TALENT CHILDCARE CENTRE PTE. LTD. JURONG EAST STREET 13 #14-82 SINGAPORE 600110,110,JURONG EAST STREET 13,HAPPY TALENT CHILDCARE CENTRE PTE. LTD.,14,82,SINGAPORE,600110,110,JURONG EAST STREET 13,HAPPY TALENT CHILDCARE CENTRE PTE. LTD.,14,82,SINGAPORE,600110,1.0,13.1353348,80.2198209
117 BEDOK NORTH ROAD #12-21 SINGAPORE 460117,117,BEDOK NORTH ROAD,,12,21,SINGAPORE,460117,117,BEDOK NORTH ROAD,,12,21,SINGAPORE,460117,1.0,1.3306745,103.9386599
337 #22-77 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560337,337,ANG MO KIO AVENUE 1,TECK GHEE VIEW,22,77,SINGAPORE,560337,337,ANG MO KIO AVENUE 1,TECK GHEE VIEW,22,77,SINGAPORE,560337,1.0,1.3631875,103.8516776
498B #22-97 TAMPINES STREET 45 SINGAPORE 521498,498B,TAMPINES STREET 45,,22,97,SINGAPORE,521498,498B,TAMPINES STREET 45,,22,97,SINGAPORE,521498,1.0,1.3610058,103.9586152
710 BEDOK RESERVOIR GARDEN #18-83 BEDOK RESERVOIR ROAD SINGAPORE 470710,710,BEDOK RESERVOIR ROAD,BEDOK RESERVOIR GARDEN,18,83,SINGAPORE,470710,710,BEDOK RESERVOIR ROAD,BEDOK RESERVOIR GARDEN,18,83,SINGAPORE,470710,1.0,1.3355491,103.9238011
80C TELOK BLANGAH TOWERS #23-42 TELOK BLANGAH STREET 31 SINGAPORE 103080,80C,TELOK BLANGAH STREET 31,TELOK BLANGAH TOWERS,23,42,SINGAPORE,103080,80C,TELOK BLANGAH STREET 31,TELOK BLANGAH TOWERS,23,42,SINGAPORE,103080,1.0,1.2735167,103.80725
30 MARSILING SAPPHIRE MARSILING DRIVE #05-62 SINGAPORE 730030,30,MARSILING DRIVE,MARSILING SAPPHIRE,05,62,SINGAPORE,730030,30,MARSILING DRIVE,MARSILING SAPPHIRE,05,62,SINGAPORE,730030,1.0,36.056496654,103.825181826
14 MARINE TERRACE MARINE TERRACE BREEZE #03-82 SINGAPORE 440014,14,MARINE TERRACE,MARINE TERRACE BREEZE,03,82,SINGAPORE,440014,14,MARINE TERRACE,MARINE TERRACE BREEZE,03,82,SINGAPORE,440014,1.0,53.168293255172415,45.065234248275864
306A #07-10 PUNGGOL PLACE MY FIRST SKOOL SINGAPORE 821306,306A,PUNGGOL PLACE,MY FIRST SKOOL,07,10,SINGAPORE,821306,306A,PUNGGOL PLACE,MY FIRST SKOOL,07,10,SINGAPORE,821306,1.0,25.3425985,85.669933
BLOCK 662 JALAN DAMAI EUNOS DAMAI VILLE #04-72 SINGAPORE 410662,662,JALAN DAMAI,EUNOS DAMAI VILLE,04,72,SINGAPORE,410662,662,JALAN DAMAI,EUNOS DAMAI VILLE,04,72,SINGAPORE,410662,1.0,1.3346024,103.9083972
856 TAMPINES VILLE TAMPINES STREET 82 #04-12 SINGAPORE 520856,856,TAMPINES STREET 82,TAMPINES VILLE,04,12,SINGAPORE,520856,856,TAMPINES STREET 82,TAMPINES VILLE,04,12,SINGAPORE,520856,1.0,1.3533107,103.9368148
602 SAINT LUKE'S ELDERCARE CLEMENTI CENTRE CLEMENTI WEST STREET 1 #14-16 SINGAPORE 120602,602,CLEMENTI WEST STREET 1,SAINT LUKE'S ELDERCARE CLEMENTI CENTRE,14,16,SINGAPORE,120602,602,CLEMENTI WEST STREET 1,SAINT LUKE'S ELDERCARE CLEMENTI CENTRE,14,16,SINGAPORE,120602,1.0,11.5041187,104.9354496
587 CHENG SAN COURT #02-52 ANG MO KIO AVENUE 3 SINGAPORE 560587,587,ANG MO KIO AVENUE 3,CHENG SAN COURT,02,52,SINGAPORE,560587,587,ANG MO KIO AVENUE 3,CHENG SAN COURT,02,52,SINGAPORE,560587,1.0,1.3701834,103.8523813
308 CLEMENTI AVENUE 4 #28-14 CLEMENTI MEADOWS SINGAPORE 120308,308,CLEMENTI AVENUE 4,CLEMENTI MEADOWS,28,14,SINGAPORE,120308,308,CLEMENTI AVENUE 4,CLEMENTI MEADOWS,28,14,SINGAPORE,120308,1.0,11.5595067,104.9173953
62 MARINE DRIVE MARINE DRIVE GARDENS #05-09 SINGAPORE 440062,62,MARINE DRIVE,MARINE DRIVE GARDENS,05,09,SINGAPORE,440062,62,MARINE DRIVE,MARINE DRIVE GARDENS,05,09,SINGAPORE,440062,1.0,53.21558855,44.9207527
494C #14-67 TAMPINES STREET 43 SINGAPORE 522494,494C,TAMPINES STREET 43,,14,67,SINGAPORE,522494,494C,TAMPINES STREET 43,,14,67,SINGAPORE,522494,1.0,1.3635387,103.9524141
714 TAMPINES STARLIGHT TAMPINES STREET 71 #10-98 SINGAPORE 520714,714,TAMPINES STREET 71,TAMPINES STARLIGHT,10,98,SINGAPORE,520714,714,TAMPINES STREET 71,TAMPINES STARLIGHT,10,98,SINGAPORE,520714,1.0,1.3599693,103.9374753
866 #28-49 TAMPINES STREET 83 TAMPINES VISTA SINGAPORE 520866,866,TAMPINES STREET 83,TAMPINES VISTA,28,49,SINGAPORE,520866,866,TAMPINES STREET 83,TAMPINES VISTA,28,49,SINGAPORE,520866,1.0,1.3544372,103.9346354
169 #29-07 SIGLAP EAST BEDOK SOUTH AVENUE 3 SINGAPORE 460169,169,BEDOK SOUTH AVENUE 3,SIGLAP EAST,29,07,SINGAPORE,460169,169,BEDOK SOUTH AVENUE 3,SIGLAP EAST,29,07,SINGAPORE,460169,1.0,1.3203755,103.9450964
492 JURONG WEST STREET 41 #01-47 CENTRAL 24-HR CLNIC (JURONG WEST) SINGAPORE 640492,492,JURONG WEST STREET 41,CENTRAL 24-HR CLNIC (JURONG WEST),01,47,SINGAPORE,640492,492,JURONG WEST STREET 41,CENTRAL 24-HR CLNIC (JURONG WEST),01,47,SINGAPORE,640492,1.0,1.34981635,103.7249998875
30 TANGLIN HALT ROAD #06-66 TANGLIN GROVE SINGAPORE 140030,30,TANGLIN HALT ROAD,TANGLIN GROVE,06,66,SINGAPORE,140030,30,TANGLIN HALT ROAD,TANGLIN GROVE,06,66,SINGAPORE,140030,1.0,55.65629011515151,38.01126334242424
33 MARINE CRESCENT #02-24 MARINE CRESCENT VILLE SINGAPORE 440033,33,MARINE CRESCENT,MARINE CRESCENT VILLE,02,24,SINGAPORE,440033,33,MARINE CRESCENT,MARINE CRESCENT VILLE,02,24,SINGAPORE,440033,1.0,21.138345875,79.04934625833334
274C #23-86 JURONG WEST STREET 25 WENYA SINGAPORE 643274,274C,JURONG WEST STREET 25,WENYA,23,86,SINGAPORE,643274,274C,JURONG WEST STREET 25,WENYA,23,86,SINGAPORE,643274,1.0,1.3528142,103.7038009
510 #04-41 YWCA WEST COAST CHILD DEVELOPMENT CENTRE WEST COAST DRIVE SINGAPORE 120510,510,WEST COAST DRIVE,YWCA WEST COAST CHILD DEVELOPMENT CENTRE,04,41,SINGAPORE,120510,510,WEST COAST DRIVE,YWCA WEST COAST CHILD DEVELOPMENT CENTRE,04,41,SINGAPORE,120510,1.0,11.4462201,104.9022203
96 #23-12 CITY VUE @HENDERSON HENDERSON ROAD SINGAPORE 150096,96,HENDERSON ROAD,CITY VUE @HENDERSON,23,12,SINGAPORE,150096,96,HENDERSON ROAD,CITY VUE @HENDERSON,23,12,SINGAPORE,150096,1.0,14.879763050000001,120.23635252489177
130 #23-93 YIO CHU KANG VILLE ANG MO KIO AVENUE 3 SINGAPORE 560130,130,ANG MO KIO AVENUE 3,YIO CHU KANG VILLE,23,93,SINGAPORE,560130,130,ANG MO KIO AVENUE 3,YIO CHU KANG VILLE,23,93,SINGAPORE,560130,1.0,1.3703798,103.8418901
267 TOH GUAN ROAD TOH GUAN VIEW #08-24 SINGAPORE 600267,267,TOH GUAN ROAD,TOH GUAN VIEW,08,24,SINGAPORE,600267,267,TOH GUAN ROAD,TOH GUAN VIEW,08,24,SINGAPORE,600267,1.0,1.3411099,103.7448196
8 MARSILING DRIVE MARSILING GARDENS #19-53 SINGAPORE 730008,8,MARSILING DRIVE,MARSILING GARDENS,19,53,SINGAPORE,730008,8,MARSILING DRIVE,MARSILING GARDENS,19,53,SINGAPORE,730008,1.0,1.4414203,103.7774298
173 LORONGONG 1 TOA PAYOH #29-18 SINGAPORE 310173,173,LORONGONG 1 TOA PAYOH,,29,18,SINGAPORE,310173,173,LORONGONG 1 TOA PAYOH,,29,18,SINGAPORE,310173,1.0,-27.628259,152.883961
104 PASIR RIS STREET 12 #14-01 SINGAPORE 510104,104,PASIR RIS STREET 12,,14,01,SINGAPORE,510104,104,PASIR RIS STREET 12,,14,01,SINGAPORE,510104,1.0,1.3678927,103.9588613
BLOCK 123 PENDING ROAD #25-36 SINGAPORE 670123,123,PENDING ROAD,,25,36,SINGAPORE,670123,123,PENDING ROAD,,25,36,SINGAPORE,670123,1.0,1.3775331,103.7707054
319 ANG MO KIO AVENUE 1 #02-65 TECK GHEE VISTA SINGAPORE 560319,319,ANG MO KIO AVENUE 1,TECK GHEE VISTA,02,65,SINGAPORE,560319,319,ANG MO KIO AVENUE 1,TECK GHEE VISTA,02,65,SINGAPORE,560319,1.0,1.3651181,103.8473767
31 #23-02 TEBAN GARDENS ROAD SINGAPORE 600031,31,TEBAN GARDENS ROAD,,23,02,SINGAPORE,600031,31,TEBAN GARDENS ROAD,,23,02,SINGAPORE,600031,1.0,56.16303844615384,40.46140064615384
447A #09-02 JALAN KAYU DBS JALAN KAYU 447A SINGAPORE 791447,447A,JALAN KAYU,DBS JALAN KAYU 447A,09,02,SINGAPORE,791447,447A,JALAN KAYU,DBS JALAN KAYU 447A,09,02,SINGAPORE,791447,1.0,1.3922857,103.8726736
768 LONGVALE BEDOK RESERVOIR VIEW #26-48 SINGAPORE 470768,768,BEDOK RESERVOIR VIEW,LONGVALE,26,48,SINGAPORE,470768,768,BEDOK RESERVOIR VIEW,LONGVALE,26,48,SINGAPORE,470768,1.0,1.3356675,103.9373301
237 #24-21 SERANGOON AVENUE 3 SINGAPORE 550237,237,SERANGOON AVENUE 3,,24,21,SINGAPORE,550237,237,SERANGOON AVENUE 3,,24,21,SINGAPORE,550237,1.0,-20.3467264,-40.4265672
517 #08-36 BEDOK NORTH AVENUE 2 KAKI BUKIT GREEN SINGAPORE 460517,517,BEDOK NORTH AVENUE 2,KAKI BUKIT GREEN,08,36,SINGAPORE,460517,517,BEDOK NORTH AVENUE 2,KAKI BUKIT GREEN,08,36,SINGAPORE,460517,1.0,51.8858764,54.8857969
BLOCK 206 TOA PAYOH NORTH CREATIVO LEARNERS STUDENT CARE SERVICES #29-73 SINGAPORE 310206,206,TOA PAYOH NORTH,CREATIVO LEARNERS STUDENT CARE SERVICES,29,73,SINGAPORE,310206,206,TOA PAYOH NORTH,CREATIVO LEARNERS STUDENT CARE SERVICES,29,73,SINGAPORE,310206,1.0,46.19225963181818,21.331637977272727
497C #06-03 PRODIGY PRESCHOOL TAMPINES STREET 45 SINGAPORE 522497,497C,TAMPINES STREET 45,PRODIGY PRESCHOOL,06,03,SINGAPORE,522497,497C,TAMPINES STREET 45,PRODIGY PRESCHOOL,06,03,SINGAPORE,522497,1.0,1.3584391,103.958711
234 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW #18-93 SINGAPORE 560234,234,ANG MO KIO AVENUE 3,KEBUN BARU PALM VIEW,18,93,SINGAPORE,560234,234,ANG MO KIO AVENUE 3,KEBUN BARU PALM VIEW,18,93,SINGAPORE,560234,1.0,1.3671315,103.8367575
85 #07-46 TELOK BLANGAH HEIGHTS SINGAPORE 100085,85,TELOK BLANGAH HEIGHTS,,07,46,SINGAPORE,100085,85,TELOK BLANGAH HEIGHTS,,07,46,SINGAPORE,100085,1.0,41.22353224193549,69.21361556451613
103 #04-80 KEMBANGAN GARDENS LENGKONG TIGA SINGAPORE 410103,103,LENGKONG TIGA,KEMBANGAN GARDENS,04,80,SINGAPORE,410103,103,LENGKONG TIGA,KEMBANGAN GARDENS,04,80,SINGAPORE,410103,1.0,1.3259216,103.9107659
204 #14-03 SERANGOON CENTRAL ARCHERS STUDENT CARE CENTRE SINGAPORE 550204,204,SERANGOON CENTRAL,ARCHERS STUDENT CARE CENTRE,14,03,SINGAPORE,550204,204,SERANGOON CENTRAL,ARCHERS STUDENT CARE CENTRE,14,03,SINGAPORE,550204,1.0,1.3526188,103.8731309
411 #25-79 HOUGANG AVENUE 10 SINGAPORE 530411,411,HOUGANG AVENUE 10,,25,79,SINGAPORE,530411,411,HOUGANG AVENUE 10,,25,79,SINGAPORE,530411,1.0,24.0254189,120.5399966
55 PING-AN GARDENS #07-85 CHAI CHEE DRIVE SINGAPORE 460055,55,CHAI CHEE DRIVE,PING-AN GARDENS,07,85,SINGAPORE,460055,55,CHAI CHEE DRIVE,PING-AN GARDENS,07,85,SINGAPORE,460055,1.0,51.722403725,55.082072285
417 SUN PLAZA VIEW #23-94 TAMPINES STREET 41 SINGAPORE 520417,417,TAMPINES STREET 41,SUN PLAZA VIEW,23,94,SINGAPORE,520417,417,TAMPINES STREET 41,SUN PLAZA VIEW,23,94,SINGAPORE,520417,1.0,1.3587795,103.9472845
209 SIAN CHAY MEDICAL INSTITUTION BOON LAY BRANCH BOON LAY PLACE #28-47 SINGAPORE 640209,209,BOON LAY PLACE,SIAN CHAY MEDICAL INSTITUTION BOON LAY BRANCH,28,47,SINGAPORE,640209,209,BOON LAY PLACE,SIAN CHAY MEDICAL INSTITUTION BOON LAY BRANCH,28,47,SINGAPORE,640209,1.0,1.3464979,103.7153865
293 HDB PUBLIC SHELTERS #22-29 BISHAN STREET 22 SINGAPORE 570293,293,BISHAN STREET 22,HDB PUBLIC SHELTERS,22,29,SINGAPORE,570293,293,BISHAN STREET 22,HDB PUBLIC SHELTERS,22,29,SINGAPORE,570293,1.0,1.3562623,103.8459183
204 ARCHERS STUDENT CARE CENTRE #12-81 SERANGOON CENTRAL SINGAPORE 550204,204,SERANGOON CENTRAL,ARCHERS STUDENT CARE CENTRE,12,81,SINGAPORE,550204,204,SERANGOON CENTRAL,ARCHERS STUDENT CARE CENTRE,12,81,SINGAPORE,550204,1.0,1.3526188,103.8731309
533 BEDOK NORTH STREET 3 #15-57 SINGAPORE 460533,533,BEDOK NORTH STREET 3,,15,57,SINGAPORE,460533,533,BEDOK NORTH STREET 3,,15,57,SINGAPORE,460533,1.0,1.3336082,103.924131
82 #24-21 COMMONWEALTH HEIGHTS COMMONWEALTH CLOSE SINGAPORE 140082,82,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,24,21,SINGAPORE,140082,82,COMMONWEALTH CLOSE,COMMONWEALTH HEIGHTS,24,21,SINGAPORE,140082,1.0,55.5866821862069,37.89185511724138
214 #10-81 YWCA PASIR RIS CHILD DEVELOPMENT CENTRE PASIR RIS STREET 21 SINGAPORE 510214,214,PASIR RIS STREET 21,YWCA PASIR RIS CHILD DEVELOPMENT CENTRE,10,81,SINGAPORE,510214,214,PASIR RIS STREET 21,YWCA PASIR RIS CHILD DEVELOPMENT CENTRE,10,81,SINGAPORE,510214,1.0,1.3677937,103.9612076
314A MY FIRST SKOOL #09-26 ANCHORVALE LINK SINGAPORE 541314,314A,ANCHORVALE LINK,MY FIRST SKOOL,09,26,SINGAPORE,541314,314A,ANCHORVALE LINK,MY FIRST SKOOL,09,26,SINGAPORE,541314,1.0,1.3909882,103.8891768
936 #27-38 JURONG WEST STREET 91 SINGAPORE 640936,936,JURONG WEST STREET 91,,27,38,SINGAPORE,640936,936,JURONG WEST STREET 91,,27,38,SINGAPORE,640936,1.0,1.3425064,103.6894335
249 COMPASSVALE ROAD #21-88 COMPASSVALE HAVEN SINGAPORE 540249,249,COMPASSVALE ROAD,COMPASSVALE HAVEN,21,88,SINGAPORE,540249,249,COMPASSVALE ROAD,COMPASSVALE HAVEN,21,88,SINGAPORE,540249,1.0,1.3917639,103.8990927
